user_id,session_id,step,timestamp,product_id,category_name,action,price,quantity,query,persona_label,next_best_action,price_sensitivity
10,S0010-01,11,2026-01-07T04:55:00,1199,Dụng cụ học tập,add_to_cart,89766,1,,new_explorer,recommend_entry_products,high
10,S0010-01,12,2026-01-07T04:59:00,1143,Dụng cụ học tập,search,105745,1,dụng cụ học tập giá tốt,new_explorer,recommend_entry_products,high
10,S0010-01,13,2026-01-07T05:34:00,1054,Dụng cụ học tập,wishlist,110728,1,,new_explorer,recommend_entry_products,high
10,S0010-01,14,2026-01-07T05:36:00,1113,Dụng cụ học tập,coupon_view,89971,1,voucher,new_explorer,recommend_entry_products,high
11,S0011-01,1,2026-01-12T20:00:00,1064,Bình nước,view,157373,1,,category_browser,reengage_catalog,medium
11,S0011-01,2,2026-01-12T20:11:00,1101,Mỹ thuật,view,131809,1,,category_browser,reengage_catalog,medium
11,S0011-01,3,2026-01-12T20:41:00,1111,Mỹ thuật,search,113070,1,mua mỹ thuật online,category_browser,reengage_catalog,medium
11,S0011-01,4,2026-01-12T20:57:00,1109,Mỹ thuật,view,160286,1,,category_browser,reengage_catalog,medium
11,S0011-01,5,2026-01-12T21:37:00,1260,Mỹ thuật,search,126200,1,mỹ thuật giá tốt,category_browser,reengage_catalog,medium
11,S0011-01,6,2026-01-12T21:43:00,1037,Mỹ thuật,coupon_view,176170,1,sale,category_browser,reengage_catalog,medium
11,S0011-01,7,2026-01-12T21:50:00,1289,Ba lô,view,154966,1,,category_browser,reengage_catalog,medium
11,S0011-02,8,2026-01-13T06:07:00,1117,Mỹ thuật,click,175596,1,,category_browser,reengage_catalog,medium
11,S0011-02,9,2026-01-13T06:38:00,1220,Mỹ thuật,view,90534,1,,category_browser,reengage_catalog,medium
11,S0011-02,10,2026-01-13T06:55:00,1037,Mỹ thuật,click,64499,1,,category_browser,reengage_catalog,medium
11,S0011-02,11,2026-01-13T07:19:00,1136,Sách,coupon_view,127345,1,voucher,category_browser,reengage_catalog,medium
11,S0011-02,12,2026-01-13T07:31:00,1084,Dụng cụ học tập,checkout,152812,1,,category_browser,reengage_catalog,medium
11,S0011-02,13,2026-01-13T07:52:00,1037,Mỹ thuật,purchase,70201,1,,category_browser,reengage_catalog,medium
11,S0011-02,14,2026-01-13T08:34:00,1260,Mỹ thuật,click,77812,1,,category_browser,reengage_catalog,medium
11,S0011-02,15,2026-01-13T09:04:00,1203,Bình nước,wishlist,60670,1,,category_browser,reengage_catalog,medium
11,S0011-02,16,2026-01-13T09:16:00,1206,Mỹ thuật,checkout,57319,1,,category_browser,reengage_catalog,medium
11,S0011-03,17,2026-01-14T07:38:00,1168,Mỹ thuật,add_to_cart,163124,1,,category_browser,reengage_catalog,medium
11,S0011-03,18,2026-01-14T07:55:00,1055,Mỹ thuật,purchase,79022,1,,category_browser,reengage_catalog,medium
12,S0012-01,1,2026-01-26T07:00:00,1182,Dụng cụ học tập,wishlist,145440,1,,category_browser,reengage_catalog,medium
12,S0012-01,2,2026-01-26T07:22:00,1266,Ba lô,view,153835,1,,category_browser,reengage_catalog,medium
12,S0012-01,3,2026-01-26T07:41:00,1193,Ba lô,view,176364,1,,category_browser,reengage_catalog,medium
12,S0012-01,4,2026-01-26T07:53:00,1062,Ba lô,purchase,64932,2,,category_browser,reengage_catalog,medium
12,S0012-01,5,2026-01-26T08:06:00,1212,Ba lô,add_to_cart,81561,1,,category_browser,reengage_catalog,medium
13,S0013-01,1,2026-02-05T01:00:00,1130,Đồ điện tử học tập,wishlist,231385,1,,high_intent_buyer,bundle_related_products,medium
13,S0013-01,2,2026-02-05T01:24:00,1105,Bình nước,add_to_cart,243535,1,,high_intent_buyer,bundle_related_products,medium
13,S0013-01,3,2026-02-05T01:44:00,1087,Đồ chơi,search,122097,1,đồ chơi dưới 122k,high_intent_buyer,bundle_related_products,medium
13,S0013-02,4,2026-02-05T22:26:00,1006,Đồ chơi,view,215025,1,,high_intent_buyer,bundle_related_products,medium
13,S0013-02,5,2026-02-05T22:56:00,1136,Đồ chơi,wishlist,230575,1,,high_intent_buyer,bundle_related_products,medium
14,S0014-01,1,2026-02-11T06:00:00,1073,Đồ trang trí bàn học,view,61056,1,,category_browser,reengage_catalog,medium
14,S0014-01,2,2026-02-11T06:04:00,1227,Đồ trang trí bàn học,click,124767,1,,category_browser,reengage_catalog,medium
14,S0014-01,3,2026-02-11T06:46:00,1182,Dụng cụ học tập,click,70897,1,,category_browser,reengage_catalog,medium
14,S0014-01,4,2026-02-11T07:17:00,1027,Đồ trang trí bàn học,view,103386,1,,category_browser,reengage_catalog,medium
14,S0014-01,5,2026-02-11T07:47:00,1056,Đồ trang trí bàn học,view,141972,1,,category_browser,reengage_catalog,medium
14,S0014-01,6,2026-02-11T08:29:00,1046,Đồ trang trí bàn học,coupon_view,57964,1,khuyến mãi,category_browser,reengage_catalog,medium
14,S0014-01,7,2026-02-11T08:59:00,1209,Gói quà,search,100233,1,gói quà giá tốt,category_browser,reengage_catalog,medium
14,S0014-01,8,2026-02-11T09:30:00,1128,Bình nước,coupon_view,78122,1,coupon học tập,category_browser,reengage_catalog,medium
14,S0014-01,9,2026-02-11T09:52:00,1157,Đồ trang trí bàn học,view,134665,1,,category_browser,reengage_catalog,medium
14,S0014-02,10,2026-02-12T00:34:00,1128,Đồ chơi,wishlist,58949,1,,category_browser,reengage_catalog,medium
14,S0014-02,11,2026-02-12T01:16:00,1232,Đồ trang trí bàn học,coupon_view,119354,1,sale,category_browser,reengage_catalog,medium
14,S0014-02,12,2026-02-12T02:00:00,1205,Ba lô,add_to_cart,81639,1,,category_browser,reengage_catalog,medium
14,S0014-02,13,2026-02-12T02:19:00,1136,Bình nước,click,99546,1,,category_browser,reengage_catalog,medium
14,S0014-02,14,2026-02-12T02:28:00,1190,Đồ trang trí bàn học,purchase,112220,1,,category_browser,reengage_catalog,medium
14,S0014-02,15,2026-02-12T03:06:00,1175,Bình nước,coupon_view,52462,1,sale,category_browser,reengage_catalog,medium
15,S0015-01,1,2026-02-02T02:00:00,1154,Đồ điện tử học tập,search,58198,1,mua đồ điện tử học tập online,new_explorer,recommend_entry_products,high
15,S0015-01,2,2026-02-02T02:05:00,1183,Bình nước,search,116268,1,bình nước giá tốt,new_explorer,recommend_entry_products,high
15,S0015-01,3,2026-02-02T02:15:00,1021,Đồ điện tử học tập,search,78623,1,đồ điện tử học tập dưới 78k,new_explorer,recommend_entry_products,high
15,S0015-01,4,2026-02-02T02:42:00,1257,Đồ điện tử học tập,view,94608,1,,new_explorer,recommend_entry_products,high
15,S0015-01,5,2026-02-02T02:46:00,1279,Ba lô,view,67583,1,,new_explorer,recommend_entry_products,high
15,S0015-01,6,2026-02-02T02:57:00,1021,Đồ điện tử học tập,search,47071,1,mua đồ điện tử học tập online,new_explorer,recommend_entry_products,high
15,S0015-01,7,2026-02-02T03:14:00,1208,Đồ điện tử học tập,search,82770,1,đồ điện tử học tập cho học sinh,new_explorer,recommend_entry_products,high
15,S0015-02,8,2026-02-02T08:51:00,1042,Đồ điện tử học tập,add_to_cart,117157,1,,new_explorer,recommend_entry_products,high
15,S0015-03,9,2026-02-02T17:17:00,1265,Đồ điện tử học tập,view,41555,1,,new_explorer,recommend_entry_products,high
15,S0015-03,10,2026-02-02T18:00:00,1213,Đồ điện tử học tập,click,52240,1,,new_explorer,recommend_entry_products,high
15,S0015-03,11,2026-02-02T18:42:00,1238,Đồ lưu niệm,click,62507,1,,new_explorer,recommend_entry_products,high
15,S0015-03,12,2026-02-02T19:10:00,1123,Đồ điện tử học tập,click,50569,1,,new_explorer,recommend_entry_products,high
15,S0015-03,13,2026-02-02T19:25:00,1170,Đồ điện tử học tập,checkout,86942,1,,new_explorer,recommend_entry_products,high
15,S0015-04,14,2026-02-04T07:32:00,1042,Đồ điện tử học tập,checkout,66694,1,,new_explorer,recommend_entry_products,high
15,S0015-04,15,2026-02-04T08:06:00,1146,Dụng cụ học tập,wishlist,74440,1,,new_explorer,recommend_entry_products,high
15,S0015-04,16,2026-02-04T08:09:00,1058,Gói quà,search,38037,1,mua gói quà online,new_explorer,recommend_entry_products,high
15,S0015-04,17,2026-02-04T08:38:00,1158,Đồ điện tử học tập,coupon_view,100858,1,voucher,new_explorer,recommend_entry_products,high
15,S0015-04,18,2026-02-04T08:55:00,1190,Đồ điện tử học tập,coupon_view,58222,1,voucher,new_explorer,recommend_entry_products,high
16,S0016-01,1,2026-02-01T06:00:00,1147,Đồ trang trí bàn học,search,111956,1,đồ trang trí bàn học cho học sinh,new_explorer,recommend_entry_products,high
16,S0016-02,2,2026-02-02T08:30:00,1235,Đồ trang trí bàn học,search,87836,1,đồ trang trí bàn học giá tốt,new_explorer,recommend_entry_products,high
16,S0016-02,3,2026-02-02T09:11:00,1287,Ba lô,search,70912,1,ba lô dưới 70k,new_explorer,recommend_entry_products,high
