user_id,session_id,step,timestamp,product_id,category_name,action,price,quantity,query,persona_label,next_best_action,price_sensitivity
2,S002-03,15,2026-01-24T13:17:00,1014,Đồ trang trí bàn học,click,93404,1,,category_browser,reengage_catalog,medium
2,S002-03,16,2026-01-24T13:26:00,1135,Bình nước,view,178915,1,,category_browser,reengage_catalog,medium
2,S002-04,17,2026-01-25T20:30:00,1261,Đồ điện tử học tập,view,129457,1,,category_browser,reengage_catalog,medium
2,S002-04,18,2026-01-25T20:39:00,1223,Bình nước,click,142901,1,,category_browser,reengage_catalog,medium
2,S002-04,19,2026-01-25T20:41:00,1220,Gói quà,wishlist,97739,1,,category_browser,reengage_catalog,medium
2,S002-04,20,2026-01-25T20:47:00,1063,Bình nước,checkout,136951,1,,category_browser,reengage_catalog,medium
3,S003-01,1,2026-01-26T13:00:00,1194,Bình nước,wishlist,294307,1,,loyal_member,upsell_membership,low
3,S003-01,2,2026-01-26T13:45:00,1280,Bình nước,view,226450,1,,loyal_member,upsell_membership,low
3,S003-01,3,2026-01-26T13:47:00,1164,Đồ lưu niệm,view,291627,1,,loyal_member,upsell_membership,low
3,S003-01,4,2026-01-26T14:18:00,1043,Bình nước,coupon_view,312927,1,sale,loyal_member,upsell_membership,low
3,S003-01,5,2026-01-26T14:38:00,1158,Bình nước,coupon_view,316906,1,sale,loyal_member,upsell_membership,low
3,S003-01,6,2026-01-26T14:54:00,1037,Bình nước,view,244554,1,,loyal_member,upsell_membership,low
3,S003-01,7,2026-01-26T15:25:00,1253,Bình nước,coupon_view,302545,1,khuyến mãi,loyal_member,upsell_membership,low
3,S003-01,8,2026-01-26T15:52:00,1217,Bình nước,coupon_view,316860,1,voucher,loyal_member,upsell_membership,low
3,S003-01,9,2026-01-26T16:08:00,1062,Bình nước,purchase,133164,1,,loyal_member,upsell_membership,low
3,S003-01,10,2026-01-26T16:39:00,1162,Bình nước,add_to_cart,266518,1,,loyal_member,upsell_membership,low
3,S003-01,11,2026-01-26T17:09:00,1228,Bình nước,checkout,263621,1,,loyal_member,upsell_membership,low
3,S003-01,12,2026-01-26T17:21:00,1141,Bình nước,add_to_cart,184812,1,,loyal_member,upsell_membership,low
3,S003-01,13,2026-01-26T17:56:00,1146,Bình nước,view,307051,1,,loyal_member,upsell_membership,low
3,S003-01,14,2026-01-26T18:13:00,1077,Bình nước,click,156273,1,,loyal_member,upsell_membership,low
3,S003-01,15,2026-01-26T18:29:00,1208,Bình nước,view,228755,1,,loyal_member,upsell_membership,low
3,S003-01,16,2026-01-26T18:52:00,1199,Bình nước,add_to_cart,230138,1,,loyal_member,upsell_membership,low
3,S003-01,17,2026-01-26T19:31:00,1003,Đồ lưu niệm,search,219714,1,đồ lưu niệm dưới 219k,loyal_member,upsell_membership,low
3,S003-01,18,2026-01-26T19:55:00,1279,Đồ điện tử học tập,add_to_cart,261091,1,,loyal_member,upsell_membership,low
3,S003-01,19,2026-01-26T20:35:00,1014,Bình nước,add_to_cart,247308,1,,loyal_member,upsell_membership,low
3,S003-01,20,2026-01-26T21:01:00,1065,Bình nước,coupon_view,163265,1,khuyến mãi,loyal_member,upsell_membership,low
3,S003-01,21,2026-01-26T21:42:00,1042,Bình nước,purchase,293801,1,,loyal_member,upsell_membership,low
3,S003-01,22,2026-01-26T22:25:00,1167,Bình nước,purchase,188198,2,,loyal_member,upsell_membership,low
3,S003-01,23,2026-01-26T22:40:00,1215,Ba lô,click,317134,1,,loyal_member,upsell_membership,low
3,S003-01,24,2026-01-26T22:58:00,1114,Sách,add_to_cart,211740,1,,loyal_member,upsell_membership,low
3,S003-02,25,2026-01-27T05:41:00,1078,Gói quà,checkout,125342,1,,loyal_member,upsell_membership,low
3,S003-02,26,2026-01-27T05:58:00,1131,Bình nước,coupon_view,177138,1,khuyến mãi,loyal_member,upsell_membership,low
3,S003-02,27,2026-01-27T06:23:00,1159,Dụng cụ học tập,wishlist,162930,1,,loyal_member,upsell_membership,low
3,S003-02,28,2026-01-27T06:31:00,1101,Đồ điện tử học tập,checkout,223980,1,,loyal_member,upsell_membership,low
3,S003-02,29,2026-01-27T06:37:00,1154,Bình nước,checkout,302764,1,,loyal_member,upsell_membership,low
3,S003-02,30,2026-01-27T07:22:00,1272,Sách,view,211017,1,,loyal_member,upsell_membership,low
4,S004-01,1,2026-02-06T04:00:00,1235,Bình nước,wishlist,82472,1,,new_explorer,recommend_entry_products,high
4,S004-01,2,2026-02-06T04:11:00,1275,Ba lô,add_to_cart,115728,1,,new_explorer,recommend_entry_products,high
4,S004-01,3,2026-02-06T04:43:00,1125,Bình nước,wishlist,77245,1,,new_explorer,recommend_entry_products,high
4,S004-01,4,2026-02-06T04:50:00,1194,Đồ lưu niệm,view,114997,1,,new_explorer,recommend_entry_products,high
4,S004-02,5,2026-02-07T05:13:00,1143,Bình nước,search,68862,1,mua bình nước online,new_explorer,recommend_entry_products,high
4,S004-02,6,2026-02-07T05:53:00,1123,Bình nước,search,60042,1,bình nước giá tốt,new_explorer,recommend_entry_products,high
4,S004-02,7,2026-02-07T06:21:00,1008,Mỹ thuật,add_to_cart,93743,1,,new_explorer,recommend_entry_products,high
4,S004-02,8,2026-02-07T06:28:00,1188,Bình nước,view,111225,1,,new_explorer,recommend_entry_products,high
4,S004-02,9,2026-02-07T07:00:00,1180,Đồ trang trí bàn học,view,78357,1,,new_explorer,recommend_entry_products,high
4,S004-02,10,2026-02-07T07:31:00,1061,Bình nước,search,60242,1,mua bình nước online,new_explorer,recommend_entry_products,high
4,S004-02,11,2026-02-07T08:07:00,1141,Bình nước,add_to_cart,98464,1,,new_explorer,recommend_entry_products,high
4,S004-02,12,2026-02-07T08:46:00,1099,Bình nước,click,48176,1,,new_explorer,recommend_entry_products,high
4,S004-02,13,2026-02-07T09:06:00,1140,Bình nước,search,105010,1,bình nước cho học sinh,new_explorer,recommend_entry_products,high
4,S004-02,14,2026-02-07T09:10:00,1251,Đồ chơi,click,118606,1,,new_explorer,recommend_entry_products,high
4,S004-02,15,2026-02-07T09:18:00,1174,Bình nước,click,92733,1,,new_explorer,recommend_entry_products,high
4,S004-02,16,2026-02-07T09:31:00,1251,Dụng cụ học tập,search,43564,1,dụng cụ học tập dưới 43k,new_explorer,recommend_entry_products,high
4,S004-02,17,2026-02-07T09:37:00,1155,Bình nước,add_to_cart,108772,1,,new_explorer,recommend_entry_products,high
4,S004-02,18,2026-02-07T09:44:00,1267,Đồ lưu niệm,search,113135,1,đồ lưu niệm cho học sinh,new_explorer,recommend_entry_products,high
5,S005-01,1,2026-01-27T09:00:00,1106,Đồ lưu niệm,add_to_cart,38006,1,,deal_hunter,push_coupon,high
5,S005-01,2,2026-01-27T09:42:00,1282,Đồ lưu niệm,wishlist,47782,1,,deal_hunter,push_coupon,high
5,S005-01,3,2026-01-27T09:48:00,1016,Mỹ thuật,click,63175,1,,deal_hunter,push_coupon,high
5,S005-01,4,2026-01-27T10:04:00,1135,Dụng cụ học tập,view,55595,1,,deal_hunter,push_coupon,high
5,S005-01,5,2026-01-27T10:46:00,1076,Đồ lưu niệm,coupon_view,40043,1,sale,deal_hunter,push_coupon,high
5,S005-01,6,2026-01-27T11:05:00,1224,Đồ lưu niệm,search,65319,1,mua đồ lưu niệm online,deal_hunter,push_coupon,high
5,S005-01,7,2026-01-27T11:14:00,1256,Đồ lưu niệm,view,60683,1,,deal_hunter,push_coupon,high
5,S005-01,8,2026-01-27T11:50:00,1128,Đồ lưu niệm,search,81626,1,mua đồ lưu niệm online,deal_hunter,push_coupon,high
5,S005-02,9,2026-01-27T16:53:00,1089,Ba lô,purchase,100529,1,,deal_hunter,push_coupon,high
5,S005-02,10,2026-01-27T17:25:00,1223,Đồ lưu niệm,click,101720,1,,deal_hunter,push_coupon,high
5,S005-02,11,2026-01-27T18:07:00,1164,Đồ lưu niệm,purchase,78523,2,,deal_hunter,push_coupon,high
5,S005-03,12,2026-01-28T08:51:00,1281,Ba lô,view,77488,1,,deal_hunter,push_coupon,high
5,S005-03,13,2026-01-28T08:55:00,1263,Đồ lưu niệm,view,77976,1,,deal_hunter,push_coupon,high
5,S005-03,14,2026-01-28T08:57:00,1265,Đồ lưu niệm,add_to_cart,49586,1,,deal_hunter,push_coupon,high
5,S005-03,15,2026-01-28T09:22:00,1104,Đồ lưu niệm,click,31764,1,,deal_hunter,push_coupon,high
5,S005-03,16,2026-01-28T09:41:00,1062,Đồ lưu niệm,checkout,88532,1,,deal_hunter,push_coupon,high
5,S005-03,17,2026-01-28T09:44:00,1159,Đồ lưu niệm,wishlist,45758,1,,deal_hunter,push_coupon,high
5,S005-04,18,2026-01-29T16:21:00,1078,Dụng cụ học tập,search,85482,1,dụng cụ học tập giá tốt,deal_hunter,push_coupon,high
5,S005-04,19,2026-01-29T16:54:00,1241,Đồ điện tử học tập,view,88242,1,,deal_hunter,push_coupon,high
5,S005-04,20,2026-01-29T17:11:00,1035,Đồ lưu niệm,search,103561,1,đồ lưu niệm cho học sinh,deal_hunter,push_coupon,high
5,S005-04,21,2026-01-29T17:30:00,1001,Đồ lưu niệm,coupon_view,91550,1,coupon học tập,deal_hunter,push_coupon,high
5,S005-04,22,2026-01-29T17:50:00,1228,Đồ lưu niệm,coupon_view,89178,1,sale,deal_hunter,push_coupon,high
5,S005-04,23,2026-01-29T18:26:00,1164,Đồ điện tử học tập,view,84682,1,,deal_hunter,push_coupon,high
5,S005-04,24,2026-01-29T18:40:00,1022,Đồ lưu niệm,view,78841,1,,deal_hunter,push_coupon,high
5,S005-04,25,2026-01-29T19:02:00,1018,Đồ điện tử học tập,coupon_view,44936,1,khuyến mãi,deal_hunter,push_coupon,high
5,S005-04,26,2026-01-29T19:12:00,1269,Mỹ thuật,add_to_cart,38069,1,,deal_hunter,push_coupon,high
5,S005-05,27,2026-01-30T08:43:00,1240,Đồ chơi,click,34807,1,,deal_hunter,push_coupon,high
5,S005-05,28,2026-01-30T09:01:00,1162,Đồ lưu niệm,coupon_view,68065,1,khuyến mãi,deal_hunter,push_coupon,high
5,S005-05,29,2026-01-30T09:43:00,1120,Sách,coupon_view,105931,1,voucher,deal_hunter,push_coupon,high
5,S005-05,30,2026-01-30T10:25:00,1222,Đồ lưu niệm,view,36846,1,,deal_hunter,push_coupon,high
5,S005-05,31,2026-01-30T10:33:00,1014,Đồ lưu niệm,coupon_view,46805,1,coupon học tập,deal_hunter,push_coupon,high
6,S006-01,1,2026-02-07T02:00:00,1087,Bình nước,search,109177,1,bình nước cho học sinh,new_explorer,recommend_entry_products,high
6,S006-02,2,2026-02-08T06:13:00,1073,Bình nước,click,111435,1,,new_explorer,recommend_entry_products,high
6,S006-02,3,2026-02-08T06:29:00,1147,Bình nước,search,36231,1,bình nước dưới 36k,new_explorer,recommend_entry_products,high
6,S006-02,4,2026-02-08T07:14:00,1128,Đồ lưu niệm,search,74210,1,đồ lưu niệm dưới 74k,new_explorer,recommend_entry_products,high
6,S006-02,5,2026-02-08T07:45:00,1121,Bình nước,search,98335,1,bình nước giá tốt,new_explorer,recommend_entry_products,high
6,S006-02,6,2026-02-08T08:11:00,1202,Ba lô,click,37875,1,,new_explorer,recommend_entry_products,high
6,S006-03,7,2026-02-08T15:30:00,1112,Ba lô,coupon_view,65162,1,coupon học tập,new_explorer,recommend_entry_products,high
6,S006-03,8,2026-02-08T16:12:00,1020,Đồ chơi,search,117345,1,đồ chơi giá tốt,new_explorer,recommend_entry_products,high
6,S006-03,9,2026-02-08T16:33:00,1151,Bình nước,search,52224,1,bình nước giá tốt,new_explorer,recommend_entry_products,high
6,S006-03,10,2026-02-08T16:55:00,1271,Bình nước,search,105701,1,mua bình nước online,new_explorer,recommend_entry_products,high
6,S006-03,11,2026-02-08T17:29:00,1151,Bình nước,wishlist,98156,1,,new_explorer,recommend_entry_products,high
6,S006-03,12,2026-02-08T17:52:00,1203,Bình nước,view,64571,1,,new_explorer,recommend_entry_products,high
6,S006-03,13,2026-02-08T18:29:00,1063,Bình nước,wishlist,105329,1,,new_explorer,recommend_entry_products,high
6,S006-03,14,2026-02-08T19:00:00,1190,Bình nước,add_to_cart,84941,1,,new_explorer,recommend_entry_products,high
6,S006-03,15,2026-02-08T19:08:00,1167,Bình nước,view,108584,1,,new_explorer,recommend_entry_products,high
6,S006-03,16,2026-02-08T19:49:00,1071,Ba lô,search,88516,1,ba lô giá tốt,new_explorer,recommend_entry_products,high
6,S006-03,17,2026-02-08T19:53:00,1120,Bình nước,view,47739,1,,new_explorer,recommend_entry_products,high
6,S006-03,18,2026-02-08T20:29:00,1300,Đồ trang trí bàn học,view,89935,1,,new_explorer,recommend_entry_products,high
6,S006-03,19,2026-02-08T20:40:00,1143,Đồ lưu niệm,click,88492,1,,new_explorer,recommend_entry_products,high
6,S006-03,20,2026-02-08T20:44:00,1050,Bình nước,search,65947,1,mua bình nước online,new_explorer,recommend_entry_products,high
6,S006-03,21,2026-02-08T21:29:00,1141,Bình nước,coupon_view,42936,1,khuyến mãi,new_explorer,recommend_entry_products,high
6,S006-03,22,2026-02-08T21:43:00,1010,Dụng cụ học tập,checkout,62801,1,,new_explorer,recommend_entry_products,high
6,S006-03,23,2026-02-08T21:48:00,1035,Bình nước,search,109000,1,bình nước cho học sinh,new_explorer,recommend_entry_products,high
6,S006-03,24,2026-02-08T22:25:00,1141,Bình nước,search,54340,1,bình nước giá tốt,new_explorer,recommend_entry_products,high
6,S006-03,25,2026-02-08T22:36:00,1067,Dụng cụ học tập,click,38379,1,,new_explorer,recommend_entry_products,high
6,S006-03,26,2026-02-08T22:38:00,1089,Bình nước,wishlist,37068,1,,new_explorer,recommend_entry_products,high
6,S006-04,27,2026-02-10T04:56:00,1185,Mỹ thuật,click,93756,1,,new_explorer,recommend_entry_products,high
6,S006-04,28,2026-02-10T05:30:00,1022,Bình nước,view,115623,1,,new_explorer,recommend_entry_products,high
6,S006-04,29,2026-02-10T06:14:00,1205,Sách,view,97781,1,,new_explorer,recommend_entry_products,high
7,S007-01,1,2026-01-08T05:00:00,1140,Mỹ thuật,view,41540,1,,deal_hunter,push_coupon,high
7,S007-01,2,2026-01-08T05:41:00,1271,Mỹ thuật,add_to_cart,103301,1,,deal_hunter,push_coupon,high
7,S007-01,3,2026-01-08T06:01:00,1282,Mỹ thuật,wishlist,39996,1,,deal_hunter,push_coupon,high
7,S007-01,4,2026-01-08T06:16:00,1212,Mỹ thuật,coupon_view,84441,1,khuyến mãi,deal_hunter,push_coupon,high
7,S007-01,5,2026-01-08T06:24:00,1242,Mỹ thuật,view,45006,1,,deal_hunter,push_coupon,high
7,S007-02,6,2026-01-08T15:30:00,1284,Mỹ thuật,search,73843,1,mỹ thuật cho học sinh,deal_hunter,push_coupon,high
7,S007-02,7,2026-01-08T15:35:00,1210,Mỹ thuật,add_to_cart,41021,1,,deal_hunter,push_coupon,high
7,S007-02,8,2026-01-08T15:59:00,1147,Mỹ thuật,checkout,31743,1,,deal_hunter,push_coupon,high
7,S007-02,9,2026-01-08T16:39:00,1114,Mỹ thuật,search,45280,1,mỹ thuật dưới 45k,deal_hunter,push_coupon,high
7,S007-02,10,2026-01-08T16:47:00,1293,Mỹ thuật,add_to_cart,61512,1,,deal_hunter,push_coupon,high
7,S007-02,11,2026-01-08T17:03:00,1136,Đồ lưu niệm,coupon_view,105422,1,voucher,deal_hunter,push_coupon,high
7,S007-02,12,2026-01-08T17:06:00,1003,Mỹ thuật,coupon_view,69541,1,coupon học tập,deal_hunter,push_coupon,high
7,S007-02,13,2026-01-08T17:19:00,1015,Mỹ thuật,add_to_cart,43595,1,,deal_hunter,push_coupon,high
7,S007-02,14,2026-01-08T17:26:00,1080,Mỹ thuật,view,69681,1,,deal_hunter,push_coupon,high
7,S007-02,15,2026-01-08T17:51:00,1026,Đồ lưu niệm,view,36135,1,,deal_hunter,push_coupon,high
7,S007-02,16,2026-01-08T18:02:00,1217,Ba lô,wishlist,83079,1,,deal_hunter,push_coupon,high
7,S007-02,17,2026-01-08T18:35:00,1058,Mỹ thuật,click,92154,1,,deal_hunter,push_coupon,high
7,S007-02,18,2026-01-08T18:59:00,1157,Mỹ thuật,view,94066,1,,deal_hunter,push_coupon,high
7,S007-02,19,2026-01-08T19:03:00,1108,Mỹ thuật,purchase,51794,2,,deal_hunter,push_coupon,high
7,S007-02,20,2026-01-08T19:13:00,1220,Mỹ thuật,view,90193,1,,deal_hunter,push_coupon,high
8,S008-01,1,2026-01-31T13:00:00,1235,Sách,search,82176,1,sách giá tốt,deal_hunter,push_coupon,high
8,S008-01,2,2026-01-31T13:06:00,1213,Gói quà,add_to_cart,108904,1,,deal_hunter,push_coupon,high
8,S008-02,3,2026-01-31T18:26:00,1045,Đồ lưu niệm,search,85305,1,mua đồ lưu niệm online,deal_hunter,push_coupon,high
8,S008-02,4,2026-01-31T18:55:00,1040,Gói quà,view,93676,1,,deal_hunter,push_coupon,high
8,S008-02,5,2026-01-31T19:22:00,1261,Gói quà,coupon_view,47037,1,voucher,deal_hunter,push_coupon,high
8,S008-03,6,2026-02-02T08:04:00,1120,Bình nước,search,109599,1,bình nước cho học sinh,deal_hunter,push_coupon,high
8,S008-03,7,2026-02-02T08:12:00,1252,Gói quà,search,34876,1,gói quà cho học sinh,deal_hunter,push_coupon,high
8,S008-03,8,2026-02-02T08:43:00,1161,Gói quà,coupon_view,98989,1,coupon học tập,deal_hunter,push_coupon,high
8,S008-03,9,2026-02-02T08:54:00,1028,Gói quà,click,61002,1,,deal_hunter,push_coupon,high
8,S008-03,10,2026-02-02T09:18:00,1188,Gói quà,view,32456,1,,deal_hunter,push_coupon,high
8,S008-04,11,2026-02-02T18:38:00,1297,Gói quà,wishlist,85648,1,,deal_hunter,push_coupon,high
8,S008-04,12,2026-02-02T19:15:00,1164,Gói quà,coupon_view,99928,1,sale,deal_hunter,push_coupon,high
8,S008-04,13,2026-02-02T19:55:00,1043,Gói quà,search,38566,1,mua gói quà online,deal_hunter,push_coupon,high
8,S008-04,14,2026-02-02T20:29:00,1186,Mỹ thuật,search,93690,1,mỹ thuật cho học sinh,deal_hunter,push_coupon,high
8,S008-04,15,2026-02-02T20:54:00,1171,Đồ lưu niệm,click,31863,1,,deal_hunter,push_coupon,high
8,S008-04,16,2026-02-02T21:00:00,1076,Gói quà,add_to_cart,58029,1,,deal_hunter,push_coupon,high
8,S008-05,17,2026-02-03T10:23:00,1066,Gói quà,checkout,76374,1,,deal_hunter,push_coupon,high
8,S008-05,18,2026-02-03T11:03:00,1065,Gói quà,search,109343,1,mua gói quà online,deal_hunter,push_coupon,high
8,S008-05,19,2026-02-03T11:47:00,1216,Đồ trang trí bàn học,checkout,37249,1,,deal_hunter,push_coupon,high
8,S008-05,20,2026-02-03T12:21:00,1174,Gói quà,view,53074,1,,deal_hunter,push_coupon,high
8,S008-05,21,2026-02-03T12:54:00,1259,Gói quà,purchase,63770,1,,deal_hunter,push_coupon,high
8,S008-05,22,2026-02-03T13:30:00,1192,Gói quà,coupon_view,69140,1,sale,deal_hunter,push_coupon,high
8,S008-05,23,2026-02-03T13:41:00,1210,Đồ chơi,coupon_view,82366,1,voucher,deal_hunter,push_coupon,high
8,S008-05,24,2026-02-03T14:06:00,1229,Gói quà,view,62346,1,,deal_hunter,push_coupon,high
8,S008-05,25,2026-02-03T14:22:00,1188,Mỹ thuật,view,50430,1,,deal_hunter,push_coupon,high
8,S008-05,26,2026-02-03T15:07:00,1257,Gói quà,purchase,61932,2,,deal_hunter,push_coupon,high
8,S008-05,27,2026-02-03T15:42:00,1128,Gói quà,search,104254,1,gói quà cho học sinh,deal_hunter,push_coupon,high
8,S008-05,28,2026-02-03T15:47:00,1145,Gói quà,coupon_view,38446,1,voucher,deal_hunter,push_coupon,high
8,S008-05,29,2026-02-03T15:54:00,1046,Đồ chơi,view,82340,1,,deal_hunter,push_coupon,high
8,S008-05,30,2026-02-03T16:10:00,1257,Đồ điện tử học tập,coupon_view,31980,1,khuyến mãi,deal_hunter,push_coupon,high
8,S008-05,31,2026-02-03T16:35:00,1050,Gói quà,purchase,28694,2,,deal_hunter,push_coupon,high
8,S008-05,32,2026-02-03T17:18:00,1240,Gói quà,search,86925,1,gói quà cho học sinh,deal_hunter,push_coupon,high
8,S008-05,33,2026-02-03T17:48:00,1076,Gói quà,checkout,53266,1,,deal_hunter,push_coupon,high
8,S008-05,34,2026-02-03T18:25:00,1121,Gói quà,wishlist,62762,1,,deal_hunter,push_coupon,high
9,S009-01,1,2026-01-06T16:00:00,1263,Đồ lưu niệm,search,120261,1,đồ lưu niệm giá tốt,category_browser,reengage_catalog,medium
9,S009-01,2,2026-01-06T16:38:00,1123,Đồ lưu niệm,search,130584,1,mua đồ lưu niệm online,category_browser,reengage_catalog,medium
9,S009-01,3,2026-01-06T17:16:00,1184,Đồ lưu niệm,add_to_cart,177749,1,,category_browser,reengage_catalog,medium
9,S009-01,4,2026-01-06T17:22:00,1010,Đồ trang trí bàn học,click,122633,1,,category_browser,reengage_catalog,medium
9,S009-01,5,2026-01-06T17:48:00,1008,Đồ lưu niệm,search,98929,1,mua đồ lưu niệm online,category_browser,reengage_catalog,medium
9,S009-01,6,2026-01-06T18:12:00,1297,Dụng cụ học tập,view,151122,1,,category_browser,reengage_catalog,medium
9,S009-01,7,2026-01-06T18:35:00,1089,Đồ lưu niệm,view,134252,1,,category_browser,reengage_catalog,medium
